topic_index,topic_id,topic_title,tag_id,tag_name,level,is_new,is_show,question_index,question_id,question
3,9,Hometown,21,地点,1,1,1,3,65,How long have you lived there?
3,9,Hometown,21,地点,1,1,1,4,64,Is that a big city or a small place?
3,9,Hometown,21,地点,1,1,1,5,63,What's (the name of) your hometown ?
3,9,Hometown,21,地点,1,1,1,6,62,Do you think you will continue living there for a long time?
3,9,Hometown,21,地点,1,1,1,7,61,Is there anything you dislike about it?
3,9,Hometown,21,地点,1,1,1,8,60,What do you like about your hometown?
3,9,Hometown,21,地点,1,1,1,9,59,Do you like living there?
3,9,Hometown,21,地点,1,1,1,10,58,Do you like your hometown?
3,9,Hometown,21,地点,1,1,1,11,57,How long have you been living there?
3,9,Hometown,21,地点,1,1,1,12,56,Please describe your hometown a little.
3,9,Hometown,21,地点,1,1,1,13,55,Is your hometown a big city or a small place?
3,9,Hometown,21,地点,1,1,1,14,54,Where would you like to live?
3,9,Hometown,21,地点,1,1,1,15,53,Do you plan to continue living there?
3,9,Hometown,21,地点,1,1,1,16,52,Where's your hometown?
4,8,Home/Accommodation,21,地点,1,1,1,1,51,Do you think it is important to live in a comfortable environment?
4,8,Home/Accommodation,21,地点,1,1,1,2,50,What makes you feel pleasant in your home?
4,8,Home/Accommodation,21,地点,1,1,1,3,49,What’s your favorite room in your apartment or house?
4,8,Home/Accommodation,21,地点,1,1,1,4,48,What kind of house or flat do you want to live in in the future?
4,8,Home/Accommodation,21,地点,1,1,1,5,46,Do you live in a house or a flat?
4,8,Home/Accommodation,21,地点,1,1,1,6,45,What part of your home do you like the most?
4,8,Home/Accommodation,21,地点,1,1,1,7,44,Please describe the room you live in.
4,8,Home/Accommodation,21,地点,1,1,1,8,43,Do you prefer living in a house or a flat?
4,8,Home/Accommodation,21,地点,1,1,1,9,42,Are the transport facilities to your home very good?
4,8,Home/Accommodation,21,地点,1,1,1,10,41,What do you usually do in your house/flat/room?
4,8,Home/Accommodation,21,地点,1,1,1,11,40,Which room does your family spend most of the time in?
4,8,Home/Accommodation,21,地点,1,1,1,12,39,Can you describe the place where you live?
4,8,Home/Accommodation,21,地点,1,1,1,13,38,What’s the difference between where you are living now and where you have lived in the past?
4,8,Home/Accommodation,21,地点,1,1,1,14,37,Do you plan to live there for a long time?
4,8,Home/Accommodation,21,地点,1,1,1,15,36,How long have you lived there?
4,8,Home/Accommodation,21,地点,1,1,1,16,35,Who do you live with?
4,8,Home/Accommodation,21,地点,1,1,1,17,34,What kind of housing/accommodation do you live in?
5,1705,Sports programs,19,事物,2,1,1,1,5396,Do you like watching sports programs on TV?
5,1705,Sports programs,19,事物,2,1,1,2,5397,Do you like to watch live sports games?
5,1705,Sports programs,19,事物,2,1,1,3,5398,Who do you like to watch sports games with?
5,1705,Sports programs,19,事物,2,1,1,4,5399,What kinds of games do you expect to watch in the future?
5,1705,Sports programs,19,事物,2,1,1,5,6251,Have you ever watched a sports game in astadium?
5,1705,Sports programs,19,事物,2,1,1,6,6250,Do you prefer to watch sports games alone or witha group of friends?
6,1181,Evening time,19,事物,2,1,1,1,3439,What do you usually do in the evening?
6,1181,Evening time,19,事物,2,1,1,2,3440,What did you do in the evening when you were little? Why?
6,1181,Evening time,19,事物,2,1,1,3,3441,Are there any differences between what you do in the evening now and what you did in the past?
6,1181,Evening time,19,事物,2,1,1,4,3443,Do you spend your evenings doing the same things on both weekdays and weekends?
6,1181,Evening time,19,事物,2,1,1,5,6247,What do you hate doing in the evening?
6,1181,Evening time,19,事物,2,1,1,6,3442,Do you like the morning or evening?
6,1181,Evening time,19,事物,2,1,1,7,3438,Do you like the morning or the evening?
7,1163,Watch,19,事物,1,1,1,1,3372,Do you wear a watch?
7,1163,Watch,19,事物,1,1,1,2,3373,Have you ever received a watch as a gift?
7,1163,Watch,19,事物,1,1,1,3,3374,Why do some people wear expensive watches?
7,1163,Watch,19,事物,1,1,1,4,3377,Do you think watch is important for you? Why?
7,1163,Watch,19,事物,1,1,1,5,3375,Are watches important to you? Why?
8,1158,Cars,19,事物,1,1,1,1,6108,Do you think car colours are important?
8,1158,Cars,19,事物,1,1,1,2,3364,Did you enjoy traveling by car when you were a kid?
8,1158,Cars,19,事物,1,1,1,3,3363,What types of cars do you like?
8,1158,Cars,19,事物,1,1,1,4,3362,Do you prefer to be a driver or a passenger?
8,1158,Cars,19,事物,1,1,1,5,3361,What do you usually do when there is a traffic jam?
9,1085,Websites,19,事物,1,1,1,1,3177,What kinds of websites do you often visit?
9,1085,Websites,19,事物,1,1,1,2,3179,What is your favourite website?
9,1085,Websites,19,事物,1,1,1,3,3181,Are there any changes to the websites you ofter visit?
9,1085,Websites,19,事物,1,1,1,4,3180,What kinds of websites are popular in your country?
9,1085,Websites,19,事物,1,1,1,5,3178,Have there been any changes about the websites you usually use?
10,1068,Mirrors,19,事物,1,1,1,1,3153,Do you like looking at yourself in the mirror? How often?
10,1068,Mirrors,19,事物,1,1,1,2,3152,Would you use mirrors to decorate your room?
10,1068,Mirrors,19,事物,1,1,1,3,3151,Do you usually take a mirror with you ?
10,1068,Mirrors,19,事物,1,1,1,4,3150,Have you ever bought mirrors?
10,1068,Mirrors,19,事物,1,1,1,5,3149,Do you like looking at yourself in the mirror?How often?
11,1896,Films/cinemas,20,事件,1,1,1,1,6178,Do you prefer to watch films at home or in the cinema?
11,1896,Films/cinemas,20,事件,1,1,1,2,6177,How often do you watch films?
11,1896,Films/cinemas,20,事件,1,1,1,3,6176,Do you think going to the cinema is a good way to spend time with friends?
11,1896,Films/cinemas,20,事件,1,1,1,4,6175,Do you often go to the cinema with your friends?
11,1896,Films/cinemas,20,事件,1,1,1,5,6174,Did you ever go to the cinema alone as a child?
11,1896,Films/cinemas,20,事件,1,1,1,6,6173,Did you often watch films when you were a child?
11,1896,Films/cinemas,20,事件,1,1,1,7,6172,What films do you like?
12,1895,Old buildings,21,地点,1,1,1,1,6171,Are there any old buildings you want to see in the future? why?
12,1895,Old buildings,21,地点,1,1,1,2,6170,Do you prefer living in an old building or a modern house?
12,1895,Old buildings,21,地点,1,1,1,3,6169,Do you think we should preserve old buildings in cities?
12,1895,Old buildings,21,地点,1,1,1,4,6168,Have you ever seen old buildings in the city?
13,1893,Jokes & Comedies,20,事件,1,1,1,1,6159,Have you ever watched a live show?
13,1893,Jokes & Comedies,20,事件,1,1,1,2,6158,Do you like to watch comedies?
13,1893,Jokes & Comedies,20,事件,1,1,1,3,6157,Do your friends like to tell jokes?
13,1893,Jokes & Comedies,20,事件,1,1,1,4,6156,Are you good at telling jokes?
14,1881,Parks,21,地点,1,1,1,1,6112,Are there any parks you want to go to in the future?
14,1881,Parks,21,地点,1,1,1,2,6111,Would you like to see more parks in your city?
14,1881,Parks,21,地点,1,1,1,3,6110,Do you still like going to parks now?
14,1881,Parks,21,地点,1,1,1,4,6109,Did you like going to parks as a child?
15,1491,social media,19,事物,1,1,1,1,6096,When did you start using social media?
15,1491,social media,19,事物,1,1,1,2,6095,Have you ever posted anything on social media?
15,1491,social media,19,事物,1,1,1,3,4374,From when you started using social media?
15,1491,social media,19,事物,1,1,1,4,4375,Do you think you spend too much time on social media?
15,1491,social media,19,事物,1,1,1,5,4376,What do people do on social media?
15,1491,social media,19,事物,1,1,1,6,4377,Do your friends use social medial?
16,1461,Clothing,19,事物,3,1,1,1,4275,What kind of clothes do you like to wear?
16,1461,Clothing,19,事物,3,1,1,2,4272,Do you prefer to wear comfortable and casual clothes or smart clothes?
16,1461,Clothing,19,事物,3,1,1,3,4274,Do you like wearing T-shirts?
16,1461,Clothing,19,事物,3,1,1,4,4273,Do you spend a lot of time choosing clothes?
17,1415,the city  you live in,21,地点,2,1,1,1,4117,What city do you live in?
17,1415,the city  you live in,21,地点,2,1,1,2,4998,What's the weather like where you live?
17,1415,the city  you live in,21,地点,2,1,1,3,4123,Are there people of different ages living in this city?
17,1415,the city  you live in,21,地点,2,1,1,4,4121,Is this city your permanent residence?
17,1415,the city  you live in,21,地点,2,1,1,5,4120,Are there big changes in this city?
17,1415,the city  you live in,21,地点,2,1,1,6,4119,How long have you lived in this city?
17,1415,the city  you live in,21,地点,2,1,1,7,4118,Do you like this city? Why?
17,1415,the city  you live in,21,地点,2,1,1,8,5001,Do you often see your neighbors?
17,1415,the city  you live in,21,地点,2,1,1,9,4999,Are the people friendly in the city?
17,1415,the city  you live in,21,地点,2,1,1,10,5000,Is the city friendly to children and old people?
18,1357,dream and ambition,20,事件,1,1,1,1,3874,Do you think you are an ambitious person?
18,1357,dream and ambition,20,事件,1,1,1,2,3873,What is your dream job?
18,1357,dream and ambition,20,事件,1,1,1,3,3872,Are you the kind of person who follows their dreams?
18,1357,dream and ambition,20,事件,1,1,1,4,3871,What was your childhood dream?
19,317,Morning routines,19,事物,3,1,1,1,1187,What do you do in the mornings?
19,317,Morning routines,19,事物,3,1,1,2,1186,Is breakfast important?
19,317,Morning routines,19,事物,3,1,1,3,1185,What is your morning routine?
19,317,Morning routines,19,事物,3,1,1,4,1184,Do you like to get up early in the morning?
20,233,Teachers,18,人物,1,1,1,1,899,Do you have a favorite teacher?
20,233,Teachers,18,人物,1,1,1,2,5062,Who is your favourite teacher?
20,233,Teachers,18,人物,1,1,1,3,5063,In what way has your favourite teacher helped you?
20,233,Teachers,18,人物,1,1,1,4,5064,Do you have a teacher from your past that you still remember?
20,233,Teachers,18,人物,1,1,1,5,5067,Are you still in touch with your primary school teachers?
20,233,Teachers,18,人物,1,1,1,6,902,Do you want to be a teacher in the future?
20,233,Teachers,18,人物,1,1,1,7,901,Do you think teachers should be angry at students or not?
20,233,Teachers,18,人物,1,1,1,8,900,What's the different between young and old teachers?
20,233,Teachers,18,人物,1,1,1,9,898,What kinds of teachers do you like?
21,1020,Headphones,19,事物,1,1,1,1,3034,"In what conditions, you won't use headphones?"
21,1020,Headphones,19,事物,1,1,1,2,3033,When would you use headphones?
21,1020,Headphones,19,事物,1,1,1,3,3032,Which ones do you use more in your country?
21,1020,Headphones,19,事物,1,1,1,4,3031,What do you do with them? Why?
21,1020,Headphones,19,事物,1,1,1,5,3030,In what situations would you not use headphones?
21,1020,Headphones,19,事物,1,1,1,6,3029,"Which are used more in your country, headphones or microphones?"
21,1020,Headphones,19,事物,1,1,1,7,3028,Do you use headphones?
21,1020,Headphones,19,事物,1,1,1,8,3027,What do you do with headphones?
21,1020,Headphones,19,事物,1,1,1,9,3026,When do you use headphones?
21,1020,Headphones,19,事物,1,1,1,10,3025,What kind of headphones do you use?
22,677,History,0,,0,1,1,1,2063,When was the last time you read about history?
22,677,History,0,,0,1,1,2,2062,Have you ever been to history museums?
22,677,History,0,,0,1,1,3,2061,Did you like history when you were young?
22,677,History,0,,0,1,1,4,2060,Do you like history?
23,741,Shopping,20,事件,3,1,1,1,6107,Do you prefer online shopping or in-store shopping?
23,741,Shopping,20,事件,3,1,1,2,6106,How often do you go shopping?
23,741,Shopping,20,事件,3,1,1,3,2288,Do you think expensive products are always better than cheaper ones?
23,741,Shopping,20,事件,3,1,1,4,2287,Is it difficult for you to make choices (when you shop)?
23,741,Shopping,20,事件,3,1,1,5,2286,Do you compare prices when you shop? Why?
23,741,Shopping,20,事件,3,1,1,6,2285,Do you like shopping?
24,736,Tidiness,0,,1,1,1,1,6105,Did you use to keep your room tidy as a child?
24,736,Tidiness,0,,1,1,1,2,6104,Do you like to keep things tidy?
24,736,Tidiness,0,,1,1,1,3,2274,Are you a tidy person?
24,736,Tidiness,0,,1,1,1,4,2273,Do you think people should be tidy all the time?
24,736,Tidiness,0,,1,1,1,5,2272,Are you tidier at work or at home?
24,736,Tidiness,0,,1,1,1,6,2271,Is your room tidy?
24,736,Tidiness,0,,1,1,1,7,2270,What do you think of a tidy house?
24,736,Tidiness,0,,1,1,1,8,2269,Do people think you are a tidy person?
25,1018,Science,19,事物,1,1,1,1,3024,Do Chinese people often visit science museums?
25,1018,Science,19,事物,1,1,1,2,3023,Do you like watching science TV programs?
25,1018,Science,19,事物,1,1,1,3,3022,What kinds of interesting things you have done with science?
25,1018,Science,19,事物,1,1,1,4,3021,Which science subject is interesting to you?
25,1018,Science,19,事物,1,1,1,5,3020,What kinds of interesting things have you done with science?
25,1018,Science,19,事物,1,1,1,6,3019,Which science subject interests you?
25,1018,Science,19,事物,1,1,1,7,3018,When did you start to learn about science?
25,1018,Science,19,事物,1,1,1,8,3017,Do you like science?
26,924,Singing,19,事物,3,1,1,1,2787,Did you enjoy singing when you were younger?
26,924,Singing,19,事物,3,1,1,2,2786,Will you take singing lessons in the future?
26,924,Singing,19,事物,3,1,1,3,2785,When do you sing?
26,924,Singing,19,事物,3,1,1,4,2784,Do you like singing? Why or why not?
26,924,Singing,19,事物,3,1,1,5,2783,Have you ever learnt how to sing?
26,924,Singing,19,事物,3,1,1,6,2782,Who do you want to sing for?
26,924,Singing,19,事物,3,1,1,7,2781,Do you think singing can bring happiness to people?
27,1335,Art,20,事件,3,1,1,1,3831,Do you like modern art or traditional art?
27,1335,Art,20,事件,3,1,1,2,3830,Do you want to be an artist?
27,1335,Art,20,事件,3,1,1,3,3829,Do you like visiting art galleries?
27,1335,Art,20,事件,3,1,1,4,3828,Do you like art?
28,1311,Music,20,事件,1,1,1,1,6094,Does happy music make you feel more excited?
28,1311,Music,20,事件,1,1,1,2,6093,Do you prefer sad or happy music?
28,1311,Music,20,事件,1,1,1,3,3756,What music do you dislike?
28,1311,Music,20,事件,1,1,1,4,3755,What's the most popular type of music where you live?
28,1311,Music,20,事件,1,1,1,5,3754,Which singer or musician would you like to see in person?
28,1311,Music,20,事件,1,1,1,6,3753,What music do your friends like? Do you enjoy the same type of music?
28,1311,Music,20,事件,1,1,1,7,3752,Do you often listen to one type of music?
28,1311,Music,20,事件,1,1,1,8,3751,What music do you like?
29,1307,Outer space and stars【海外】【疑似淘汰】,20,事件,2,1,1,1,3731,Are you interested in films concerning outer space and stars?
29,1307,Outer space and stars【海外】【疑似淘汰】,20,事件,2,1,1,2,3730,Have you ever learned about outer space and stars?
29,1307,Outer space and stars【海外】【疑似淘汰】,20,事件,2,1,1,3,3729,Do you want to know more about outer space?
29,1307,Outer space and stars【海外】【疑似淘汰】,20,事件,2,1,1,4,3728,Do you want to go into outer space in the future?
29,1307,Outer space and stars【海外】【疑似淘汰】,20,事件,2,1,1,5,3727,Do you like science fiction movies?Why?
29,1307,Outer space and stars【海外】【疑似淘汰】,20,事件,2,1,1,6,3726,Have you ever learnt about outer space and stars?
30,1761,Young people【疑似淘汰】,18,人物,2,0,0,1,5601,What activities do young people like to do in your country?
30,1761,Young people【疑似淘汰】,18,人物,2,0,0,2,5768,Do you like spending time with teenagers?
30,1761,Young people【疑似淘汰】,18,人物,2,0,0,3,5767,Do you care about teenagers' fashion trend?
30,1761,Young people【疑似淘汰】,18,人物,2,0,0,4,5602,Do you know what the fashion trend among young people is like in your country?
31,1758,Quiet/noisy places,21,地点,1,0,0,1,5582,Do you like quiet or noisy places?
31,1758,Quiet/noisy places,21,地点,1,0,0,2,5583,Would you like to go to quiet or noisy places on weekends when you are free?
32,1756,Party【疑似淘汰】,20,事件,1,0,0,1,5571,Do you like parties?
32,1756,Party【疑似淘汰】,20,事件,1,0,0,2,5572,How often did you have a party when you were a kid?
32,1756,Party【疑似淘汰】,20,事件,1,0,0,3,5573,Have you ever organized a party?
32,1756,Party【疑似淘汰】,20,事件,1,0,0,4,5765,Do you prefer to go to small parties or big parties?
32,1756,Party【疑似淘汰】,20,事件,1,0,0,5,5764,Have you ever been to a party recently?
33,1724,Hobby,19,事物,2,0,1,1,5446,Do you have any hobbies?
33,1724,Hobby,19,事物,2,0,1,2,5447,Did you have any hobbies when you were a child?
33,1724,Hobby,19,事物,2,0,1,3,5448,Do you have a hobby that you've had since childhood?
33,1724,Hobby,19,事物,2,0,1,4,5763,Have you been to a party recently?
33,1724,Hobby,19,事物,2,0,1,5,5449,Do you have the same hobbies as your family members?
34,1541,Sports,20,事件,0,0,0,1,4629,Were any of your school friends very good at sport?
34,1541,Sports,20,事件,0,0,0,2,4628,Do you think it’s important for children to do sport at school?
34,1541,Sports,20,事件,0,0,0,3,4627,What was your favourite sport while you were at school?
34,1541,Sports,20,事件,0,0,0,4,4626,How much sport did you do when you were at school?
35,1502,Advertisement,19,事物,2,0,1,1,5908,Do you often see advertisements when you are on your phone or computer?
35,1502,Advertisement,19,事物,2,0,1,2,4426,Is there an advertisement that made an impression on you when you were a child?
35,1502,Advertisement,19,事物,2,0,1,3,4427,Do you see a lot of advertising on trains or other transport?
35,1502,Advertisement,19,事物,2,0,1,4,4428,Do you like advertisements?
35,1502,Advertisement,19,事物,2,0,1,5,4429,What kind of advertising do you like?
36,1501,Feeling bored,20,事件,2,0,0,1,4422,Do you often feel bored?
36,1501,Feeling bored,20,事件,2,0,0,2,4423,When would you feel bored?
36,1501,Feeling bored,20,事件,2,0,0,3,4424,What do you do when you feel bored?
36,1501,Feeling bored,20,事件,2,0,0,4,4425,Do you think childhood is boring or adulthood is boring?
37,1435,Gifts,19,事物,2,0,1,1,4164,Have you ever sent handmade gifts to others?
37,1435,Gifts,19,事物,2,0,1,2,4165,Have you ever received a great gift?
37,1435,Gifts,19,事物,2,0,1,3,4166,What do you consider when choosing a gift?
37,1435,Gifts,19,事物,2,0,1,4,4167,Do you think you are good at choosing gifts?
37,1435,Gifts,19,事物,2,0,1,5,5541,What gift have you received recently?
37,1435,Gifts,19,事物,2,0,1,6,5501,Are you good at giving gifts?
37,1435,Gifts,19,事物,2,0,1,7,5502,When do you usually give gifts to others?
37,1435,Gifts,19,事物,2,0,1,8,5503,Do expensive gifts better express your feelings?
38,1361,friends,18,人物,1,0,0,1,5868,Why are some places suitable for meeting while others are not?
38,1361,friends,18,人物,1,0,0,2,5867,Is there a difference between where you meet friends now and where you used to meet them in the past?
38,1361,friends,18,人物,1,0,0,3,5395,Would you invite friends to your home?
38,1361,friends,18,人物,1,0,0,4,5394,Do you prefer to spend time with one friend or with a group of friends?
38,1361,friends,18,人物,1,0,0,5,3897,Do you have a friend you have known for a long time?
38,1361,friends,18,人物,1,0,0,6,3896,What do you usually do with your friends?
38,1361,friends,18,人物,1,0,0,7,3895,Where do you often meet each other?
38,1361,friends,18,人物,1,0,0,8,3894,Do you often go out with your friends?
38,1361,friends,18,人物,1,0,0,9,3893,How important are friends to you?
39,1188,Books and reading habits【疑似淘汰】,19,事物,3,0,0,1,3460,Do you often read books? When?
39,1188,Books and reading habits【疑似淘汰】,19,事物,3,0,0,2,3464,Do you read differently now than you did before?（Are your reading habits now different than before）
39,1188,Books and reading habits【疑似淘汰】,19,事物,3,0,0,3,3462,Have you ever read a novel that has been adapted into a film?
39,1188,Books and reading habits【疑似淘汰】,19,事物,3,0,0,4,3463,"Which do you prefer, reading books or watching movies?"
39,1188,Books and reading habits【疑似淘汰】,19,事物,3,0,0,5,5356,Do you read more or less now than when you were younger?
39,1188,Books and reading habits【疑似淘汰】,19,事物,3,0,0,6,3461,Has what you read changed over time?
40,1169,Collecting things,20,事件,3,0,0,1,3407,Do you collect things?
40,1169,Collecting things,20,事件,3,0,0,2,3408,Are there any items you’ve kept from your childhood?
40,1169,Collecting things,20,事件,3,0,0,3,3409,Would you keep old things for a long time? Why?
40,1169,Collecting things,20,事件,3,0,0,4,3410,Where do you usually keep things you need?
41,1168,Talents,19,事物,3,0,0,1,3401,"Do you have a talent, or something you are good at?"
41,1168,Talents,19,事物,3,0,0,2,3402,Was it mastered recently or when you were young?
41,1168,Talents,19,事物,3,0,0,3,3405,Do you think your talent could be useful for your future work? Why?
41,1168,Talents,19,事物,3,0,0,4,3404,Do you think anyone in your family has the same talent?
41,1168,Talents,19,事物,3,0,0,5,3406,Did you master this skill recently or when you were young?
41,1168,Talents,19,事物,3,0,0,6,3403,Do you think your talent can be useful for your future work? Why?
42,1167,buildings,21,地点,1,0,1,1,5940,ls there a building that you would like to visit?
42,1167,buildings,21,地点,1,0,1,2,5939,Do you take photos of buildings?
42,1167,buildings,21,地点,1,0,1,3,5938,Are there tall buildings near your home?
42,1167,buildings,21,地点,1,0,1,4,3398,Have you ever seen some old buildings in the city?
42,1167,buildings,21,地点,1,0,1,5,3396,Would you prefer to live in an old building or a modern house?
43,1166,Sitting down,20,事件,3,0,0,1,3392,"When you were a child, did you usually sit on the floor?"
43,1166,Sitting down,20,事件,3,0,0,2,3391,Do you feel sleepy when you are sitting down?
43,1166,Sitting down,20,事件,3,0,0,3,3390,Do you always sit down for a long time?
43,1166,Sitting down,20,事件,3,0,0,4,3389,Where is your favorite place to sit?
44,1127,street market,20,事件,2,0,0,1,3300,Are there many street markets in China?
44,1127,street market,20,事件,2,0,0,2,3299,When was the last time you went to a street market?
44,1127,street market,20,事件,2,0,0,3,3298,Do you prefer to go shopping in the shopping mall or on the street market?
44,1127,street market,20,事件,2,0,0,4,3297,What do people usually buy on the street market?
45,1126,Mobile phone,19,事物,3,0,0,1,5762,Have you ever lost your mobile phone?
45,1126,Mobile phone,19,事物,3,0,0,2,3296,Do you remember your first phone?
45,1126,Mobile phone,19,事物,3,0,0,3,3295,Do you often use your mobile phone for texting or for calls?
45,1126,Mobile phone,19,事物,3,0,0,4,3294,Will you buy a new one in the future?
45,1126,Mobile phone,19,事物,3,0,0,5,3293,How has your mobile phone changed your life?
46,1125,Time management,20,事件,3,0,0,1,3292,How do you plan your time in a day
46,1125,Time management,20,事件,3,0,0,2,3291,Is it easy to manage time
46,1125,Time management,20,事件,3,0,0,3,5354,When do you find it hard to allocate time?
46,1125,Time management,20,事件,3,0,0,4,3290,Is it hard to allocate time
46,1125,Time management,20,事件,3,0,0,5,5355,Do you like being busy?
46,1125,Time management,20,事件,3,0,0,6,3289,Do you like being busy?
47,1115,Lost and found,20,事件,3,0,0,1,3262,What will you do if you find something lost by others?
47,1115,Lost and found,20,事件,3,0,0,2,3264,Do you report to the police when finding something lost by others? Why ?
47,1115,Lost and found,20,事件,3,0,0,3,3263,Have you ever lost things?
47,1115,Lost and found,20,事件,3,0,0,4,3265,Will you post on social media if you lose your item?
48,1095,Emails,20,事件,3,0,0,1,3211,Do you think sending emails will be more or less popular in the future?
48,1095,Emails,20,事件,3,0,0,2,3210,Is sending emails popular in China?
48,1095,Emails,20,事件,3,0,0,3,3209,When would you send emails to others?
48,1095,Emails,20,事件,3,0,0,4,3208,Do you often send emails?
49,1081,Art,19,事物,3,0,0,1,3168,Did you learn drawing when you were a kid?
49,1081,Art,19,事物,3,0,0,2,3167,Do you want to learn artistic things?
49,1081,Art,19,事物,3,0,0,3,3166,Do you like to go to the gallery?
49,1081,Art,19,事物,3,0,0,4,3165,Do you like drawing?
50,1069,Dreams,19,事物,1,0,1,1,5977,Can you remember the dreams you had?
50,1069,Dreams,19,事物,1,0,1,2,3157,Do you want to make your dreams come true?
50,1069,Dreams,19,事物,1,0,1,3,3156,Do you think dreams have special meaning?
50,1069,Dreams,19,事物,1,0,1,4,3154,Can you often remember your dreams?
51,323,Public gardens and parks,21,地点,3,0,0,1,1220,Would you like to play in a public garden or park?
51,323,Public gardens and parks,21,地点,3,0,0,2,1221,What do you like to do when visiting a park?
51,323,Public gardens and parks,21,地点,3,0,0,3,5603,How are the parks today different from those you visited as a kid?
51,323,Public gardens and parks,21,地点,3,0,0,4,1225,Would you prefer to play in a personal garden or public garden?
51,323,Public gardens and parks,21,地点,3,0,0,5,1224,How have parks changed today compared to the time when you were a kid?
51,323,Public gardens and parks,21,地点,3,0,0,6,1223,Would you prefer to play in a private garden or public garden?
51,323,Public gardens and parks,21,地点,3,0,0,7,1222,How have parks changed compared to when you were a kid?
51,323,Public gardens and parks,21,地点,3,0,0,8,1219,Are public gardens important in China?
51,323,Public gardens and parks,21,地点,3,0,0,9,1218,Are there many public gardens in China?
51,323,Public gardens and parks,21,地点,3,0,0,10,1217,Why do people in cities like public gardens?
51,323,Public gardens and parks,21,地点,3,0,0,11,1216,What do you think are the benefits of having gardens in cities?
51,323,Public gardens and parks,21,地点,3,0,0,12,1215,Do you think there are enough public gardens or parks in your hometown?
52,220,Swimming,20,事件,2,0,0,1,813,Do you like swimming?
52,220,Swimming,20,事件,2,0,0,2,814,Is it difficult to learn how to swim?
52,220,Swimming,20,事件,2,0,0,3,815,Where do Chinese like to go swimming?
52,220,Swimming,20,事件,2,0,0,4,816,What is the difference between swimming in the pool and swimming in the sea?
53,103,Computer【疑似淘汰】,19,事物,2,0,0,1,5340,In what conditions would you use a computer?
53,103,Computer【疑似淘汰】,19,事物,2,0,0,2,5341,When was the first time you used a computer?
53,103,Computer【疑似淘汰】,19,事物,2,0,0,3,5342,What would your life be like without computers?
53,103,Computer【疑似淘汰】,19,事物,2,0,0,4,5343,In what conditions would it be difficult for you to use a computer?
53,103,Computer【疑似淘汰】,19,事物,2,0,0,5,443,How often do you use computer?
53,103,Computer【疑似淘汰】,19,事物,2,0,0,6,442,What kinds of computers are popular in China?
